ID,Role,Description
1884735911,"
        Profesional riesgo de credito
    ","Si eres Cercano, apasionado, Innovador, Positivo y sabio… Esta es la oportunidad del ¡Siempre se Puede!: En Manpower y Banco Popular nos encontramos en la Búsqueda de Talentos Populares para ocupar el cargo de Profesional Especializado Riesgo de CréditoLo que necesitas para ser un Talento Popular:Profesional en Estadística, Matemáticas, Economía, Ingeniería Industrial o afines, preferiblemente con Especialización en Estadística o estudios superiores. Con Cuatro años de experiencia profesional en riesgo de crédito en el sector bancario, modelamiento estadístico (modelos de scoring o de calificación de clientes), programación y bases de datos, desarrollo o aplicación de metodologías analíticas para la medición de riesgo de crédito.Manejo avanzado de lenguaje de bases de datos (SQL), software estadísticos (R, SAS, IBM SPSS/Modeler, etc.)Horario de oficina de lunes a viernes, 8:00 a 5:00. Rango salarial de $3.500.000 a 4.000.000 más beneficios del banco como primas extralegales, auxilios y tasas preferenciales entre otros benéficos. Contrato a término indefinido directo con el banco."
1884724323,"
        Profesional riesgo de credito
    ","Si eres Cercano, apasionado, Innovador, Positivo y sabio… Esta es la oportunidad del ¡Siempre se Puede!: En Manpower y Banco Popular nos encontramos en la Búsqueda de Talentos Populares para ocupar el cargo de Profesional Especializado Riesgo de CréditoLo que necesitas para ser un Talento Popular:Profesional en Estadística, Matemáticas, Economía, Ingeniería Industrial o afines, preferiblemente con Especialización en Estadística o estudios superiores. Con Cuatro años de experiencia profesional en riesgo de crédito en el sector bancario, modelamiento estadístico (modelos de scoring o de calificación de clientes), programación y bases de datos, desarrollo o aplicación de metodologías analíticas para la medición de riesgo de crédito.Manejo avanzado de lenguaje de bases de datos (SQL), software estadísticos (R, SAS, IBM SPSS/Modeler, etc.)Horario de oficina de lunes a viernes, 8:00 a 5:00. Rango salarial de $3.000.000 a 3.500.000 más beneficios del banco como primas extralegales, auxilios y tasas preferenciales entre otros benéficos. Contrato a término indefinido directo con el banco."
1884727777,"
        Analista de pruebas qa
    ","Ingeniero de sistemas o carreras afines con 2 años de experiencia y conocimientos en pruebas y calidad de software, habiendo actuado en la realización de actividades gestión de defectos. Conocimiento del proceso desde que comienza la notificación de un defecto hasta su cierre. Conocimiento específico: • Nociones sobre herramientas de gestión como MS Project y suite MS. • Nociones sobre Gestión de Ciclo de Vida de las Aplicaciones • Nociones avanzadas de SQL"
1884725933,"
        Arquitecto de software
    ","Se requiere profesional con pregrado en cualquiera de las siguientes: Ingeniería de sistemas, ingeniería electrónica, ingeniería eléctrica o Telecomunicaciones. Especialización en: Arquitectura Ti o Ingeniería de software o Arquitectura de sistemas de la información o de construcción de software.Debe contar con mínimo 12 años de experiencia profesional, de los cuales debe tener mínimo de 4 años de experiencia específica como: Arquitecto de aplicaciones líder en proyectos de desarrollo de software con una arquitectura orientada a servicios y/o especialista en interoperabilidad en proyectos de inteligencia de negocios y/o analítica y desarrollo de servicios web para plataformas de interopeabilidad"
1884734535,"
        Analista qa senior
    ","MEDELLÍNMe encuentro en la búsqueda de un  Analista QA Senior para trabajar con una empresa del sector financiero el cual esta en el desarrollo de una herramienta financiera 100% digital. Dentro de sus funciones están las siguientes:- Planear y controlar planes de calidad de los productos;- Diseñar casos de prueba y scripts de test. (Automatización de pruebas en base a los requisitos funcionales, no funcionales y técnicos);- Definir las pruebas de Integración que se realizarán y generar datos para la ejecución de pruebas (funcionalidades puntuales y masivas);- Ejecutar casos de prueba y reportar progreso en planes de pruebas.- Identificación, reporte y seguimiento de defectos y documentación de los resultados finales;- Test de Aceptación y Test de usabilidad / navegabilidad.El perfil debe cumplir con los siguientes requerimientos:El o la candidata ideal, deberá tener:- Experiencia mínima de 4 años como Analista QA con conocimientos en: Técnicas de Pruebas de productos Web y móviles. automatización de Pruebas - Selenium o afines;- Metodologías de desarrollo de software y marcos ágiles (Scrum, Kanban o similares);- Experiencia en haber utilizado herramientas para administración de proyectos ágiles Taiga, Jira, zoho Sprint, Azure, DevOps.Salario: 4'500.000"
1884725334,"
        Especialista de innovacion
    ","Importante Multinacional de Telecomunicaciones Requiere Tecnólogo o profesional en formación de 6° semestre en adelante en Ingeniería Electrónica, Sistemas o afines. Con experiencia mínima de dos (2) años en ejecución de proyectos de diseño electrónico, modelado 3D o desarrollo de pro.CONOCIMIENTO INDISPENSABLE EN:Electrónica básica / Lenguajes de programación / Programas de diseño CorelDRAW, Inventor o afines a diseño de productos u objetos.-Horario Lunes a viernes administrativo-Salario Básico $1’530.000 + Variable por resultado + Todas las prestaciones de Ley + Beneficios extralegales."
1884727713,"
        Urgente ingeniero de sistemas experiencia en proyectos de desarrollo de software
    ",Importante entidad estatal requiere para proyecto profesionales en Ingeniería de Sistemas con 5 años de experiencia en proyectos de desarrollo de software. Es indispensable que cuenten con las certificaciones laborales en donde se evidencien las funciones de proyectos de software.
1884730437,"
        Profesional calidad de tecnología
    ","Importante empresa de Telecomunicaciones requiere profesional en Ingeniería Electrónica, de Sistemas o afines (preferiblemente con certificación ISTQB, Scrum); experiencia mínima de 3 años en cargos (Ingeniero o Analista de Calidad en áreas de TI); conocimientos específicos en testing (metodología, técnicas), lenguajes de especificación tanto de requerimientos como diseño (UML y BPMN), generación de pruebas funcionales - no funcionales, redacción de actas, aseguramiento de calidad de software y gestión de proyectos de TI"
1884741812,"
        Qa tester
    ","Importante empresa líder en Europa en desarrollo de juegos on line se encuentra buscando en la ciudad de Medellín un QA Tester con experiencia de al menos dos años en Jmeter, Sonar, Test Rail, Mockito.Se ofrece contrato indefinido, es trabajo presencial, lunes a viernes de 8am a 5pm. Salario a convenir de acuerdo con experiencia."
1884732145,"
        Android tech lead - usd salary - remote work
    ","BairesDev is the leading software development company in the Americas. With more than 2,000 employees working on projects around the world.About the Role:We are looking for Android Tech Leads to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world.These developers will face numerous technical challenges, so they must use current technologies, get involved in the mobile world, web applications, devices, etc.What You’ll Do:- Write well-structured, reliable, efficient and easily maintainable code.- Debug and optimize new and existing code, and write high quality unit tests.- Work independently and collaboratively with other software engineers on cross-team projects.- Lead and contribute to peer code reviews.- Collaborate with cross-functional teams to define, design, and ship new features.- Unit-test code for robustness, including edge cases, usability, and general reliability.You Must Have:- 10+ years of experience in development.- Proven Android skills development, and have published at least one original Android app.- 7+ years of experience in Android development.- Solid knowledge of design and architecture patterns.- Solid knowledge and management of programming fundamentals including algorithms and data structures.- Advanced English level.BairesDev Offers:- Excellent compensation plan, well above the market average.- Possibility of remote work and flexible schedules.- Training plans.- Extensive possibilities for growth and professional development thanks to our mentoring system.Are you interested in joining the most talented IT team in Latin America? Do you want to work for an innovative tech company with the resources of a multinational market leader? Are you ready to do the best work of your professional life? If so, we want to hear from you. Apply today!"
1884740272,"
        Scrum master lead
    ","Importante compania multinacional del sector hidrocarburos, requiere para sus servicios, una persona profesional en ingeniería de sistemas o carreras afines y un nivel de inglés avanzado y experiencia con metodologia Scrum Master, preferiblemente certificado, su principal responsabilidad será estar a cargo del equipo de desarrollo de aplicaciones, debe contar con una fuerte experiencia en el liderazgo de equipos de software en IT.Contrato directo, indefinido.Salario competitivo, negociableBeneficios extralegalesCrecimiento interno y plan carrera."
1884735164,"
        Cobol programmer
    ","GBS Scotiabank, empresa del grupo canadiense Scotiabank, busca para su división de tecnología a un Desarrollador Cobol. Profesionales en Ingeniería de Sistemas, Ingeniería Electrónica o afines, con mínimo 3 años de experiencia programando en esta tecnología. Adicionalmente, que tenga conocimientos en SDLC.Requisito obligatorio contar con un nivel de inglés conversacional (intermedio o avanzado)."
1884733270,"
        Analista funcional
    ","Empresa Mexicana con presencia en Colombia y Estados Unidos se encuentra en búsqueda de Analista Funcional con experiencia realizando actividades de análisis, diseño y desarrollo, pruebas unitarias y de integración,  Mantenimiento de aplicaciones entre 1 y 2 añosRemoto & Eventualmente alguna reunión presencialExcelentes beneficios con la empresa"
1884721803,"
        Desarrolladores bus de integración ibm todos los niveles (trabajo remoto nivel nacional)
    ","Desarrolladores IIB BUS IBM  Ingeniero de sistemas o a fines con experiencia en desarrollo Conocimiento en API REST, Message Bróker y MQContrato Contrato a término IndefinidoTrabajo 100% Remoto (Aplican candidatos a nivel nacional)Beneficios: 2 primas extralegales Plan Complementario de Salud+Cooperativa"
1884737760,"
        Arquitecto de soluciones de ti remoto
    ","Profesional en Ingeniería de Sistemas con más de 5 años liderando proyectos de desarrollo de Software.· Amplia experiencia aplicando patrones de diseño e integración de software (GoF, EIP, REST, entre    otros)· Habilidades en análisis y diseño orientado a objetos.· Experiencia en diseño de arquitecturas altamente escalables.· Buenas prácticas de desarrollo de software aplicando principios y estilos de arquitectura· Experiencia en el uso de técnicas probadas para el control de calidad como revisiones decódigo, desarrollo impulsado por pruebas (TDD, ATDD, BDD), control de versiones (Git), gestión de   versiones, integración continua (Jenkins, Sonar)· Liderazgo y trabajo en equipo orientado a resultados, con amplia experiencia en el uso de metodologías ágiles (Scrum, Kanban, XP)."
1884732458,"
        Devops
    ",Nos encontramos en búsqueda de Ingeniero con experiencia superior a 3 años en  azure devops e integración continua y conocimiento en infraestructura
1884732159,"
        Golang tech lead - usd salary - remote work
    ","BairesDev is the leading software development company in the Americas. With more than 2,000 employees working on projects around the world.About the Role:We are looking for Golang Tech Leads to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world. We are looking for proactive people, team players passionate about programming in this language and oriented to provide the best experience to the end user. This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry!These developers will face numerous technical challenges, so they must use current technologies, get involved in the mobile world, web applications, devices, etc.What You’ll Do:- Fostering a high-performance engineering culture whilst growing and leading your tribe.- Reviewing and contributing to code whilst utilizing best practices to balance the creation of new functionalities whilst meeting the needs of existing customers.- Collaborating with cross-regional teams to collectively design, develop and release localised MVPs.You Must Have:- 10+ years of experience working as a developer.- 7+ years of experience in Golang.- Proficient with analysis, troubleshooting, and problem solving.- Hands-on experience with managing data loads and data quality a plus.- Advanced English level.BairesDev Offers:- Excellent compensation plan, well above the market average.- Possibility of remote work and flexible schedules.- Training plans.- Extensive possibilities for growth and professional development thanks to our mentoring system.Are you interested in joining the most talented IT team in Latin America? Do you want to work for an innovative tech company with the resources of a multinational market leader? Are you ready to do the best work of your professional life? If so, we want to hear from you. Apply today!"
1884738805,"
        Ingeniero de sistemas con experiencia en programacion cobol
    ","Importate y reconocido Almacén de cadena requiere para su equipo de trabajo Profesional en Ingenieria de Sistemas con experiencia de 2 años en programacion COBOL, desarrollo de programas o paquetes de software , codificando las instrucciones en el lenguaje correspondiente, Probar, documentar e implementar los programas o paquetes de software para las diferentes áreas y sucursales de la compañía ,Velar por el funcionamiento de programas y hacer las modificaciones requeridas.Programador en RM cobol, conocimientos en UNIX, AIX, LINUX, WINDOWS, e implementación de aplicativos de sistemas. Conocimientos en Ofimática."
